id,gender,age,lifecycle,delivery_options,online_ordering_flow,chocolate_quality,chocolate_variety,chocolate_uniqueness,innovation,inspiration,payment_options,price_fairness,price_variety,price_comparison,packaging,satisfaction
9722922,Male,38,Returning,2,2,3,2,2,2,2,4,2,2,3,2,Neutral or Dissatisfied
2297153,Female,52,Returning,3,3,4,4,3,2,4,5,4,5,4,3,Satisfied
4016701,Female,36,First-time,3,2,2,2,3,2,5,1,5,5,4,2,Neutral or Dissatisfied
6984000,Female,64,Returning,5,5,4,4,5,2,3,2,1,4,2,2,Neutral or Dissatisfied
7744797,Female,9,Returning,4,1,5,1,2,4,5,3,5,5,5,1,Neutral or Dissatisfied
9804175,Female,26,First-time,0,3,1,3,4,3,3,3,3,3,4,3,Neutral or Dissatisfied
604123,Female,30,First-time,0,3,4,3,4,3,4,5,3,3,4,3,Neutral or Dissatisfied
6103238,Female,41,First-time,3,3,3,3,3,4,2,4,2,2,4,3,Neutral or Dissatisfied
9991379,Male,29,Returning,1,1,3,2,1,2,4,3,2,2,4,4,Neutral or Dissatisfied
8887558,Female,36,Returning,3,3,2,4,3,4,4,4,1,2,4,2,Neutral or Dissatisfied
9715874,Female,46,Returning,1,1,2,3,1,3,3,3,4,1,3,3,Neutral or Dissatisfied
4664674,Female,18,Returning,1,2,4,2,4,2,5,3,5,5,4,2,Neutral or Dissatisfied
7201081,Female,15,Returning,4,1,3,1,4,3,1,3,5,5,4,1,Neutral or Dissatisfied
2754426,Female,29,Returning,3,5,3,4,5,1,5,3,5,5,5,5,Satisfied
2789186,Male,29,Returning,4,4,2,4,4,4,1,1,1,1,4,4,Neutral or Dissatisfied
7461118,Male,15,First-time,4,5,5,5,4,4,4,3,4,4,4,5,Satisfied
37951,Male,46,Returning,4,1,3,3,4,5,4,5,4,4,5,4,Satisfied
9505740,Female,33,First-time,3,3,5,3,4,4,4,5,4,4,5,3,Neutral or Dissatisfied
8086141,Male,44,Returning,4,0,3,5,2,1,4,1,5,4,1,0,Satisfied
1291582,Female,29,Returning,2,4,4,5,2,5,5,5,5,5,5,2,Satisfied
5200996,Female,36,Returning,2,2,5,3,2,5,4,5,4,5,5,2,Satisfied
1318809,Female,55,Returning,2,2,4,1,1,1,2,2,4,1,1,3,Neutral or Dissatisfied
7623454,Male,24,First-time,0,5,3,5,4,5,4,5,4,4,5,5,Satisfied
2749689,Male,12,Returning,4,3,5,3,2,1,5,5,5,5,5,3,Neutral or Dissatisfied
8126487,Male,47,Returning,5,5,5,5,5,4,4,4,3,2,4,5,Satisfied
4452840,Male,38,Returning,3,4,3,4,2,2,2,1,2,2,3,4,Neutral or Dissatisfied
1438941,Male,10,Returning,3,3,4,4,3,3,4,3,4,4,4,3,Satisfied
6972574,Male,36,Returning,4,4,3,5,4,5,5,3,5,5,4,5,Satisfied
2346745,Female,80,Returning,1,1,3,3,1,1,4,1,3,5,1,1,Neutral or Dissatisfied
392789,Female,12,Returning,4,4,5,4,4,4,4,2,4,4,5,4,Satisfied
2086888,Female,20,Returning,0,2,5,2,2,4,4,2,4,4,4,2,Neutral or Dissatisfied
137883,Female,19,Returning,4,5,2,4,4,2,4,1,4,4,3,4,Satisfied
8561548,Female,9,Returning,1,2,5,4,2,5,3,5,3,3,3,2,Satisfied
8485805,Male,48,Returning,2,1,1,1,3,1,5,5,5,5,3,1,Neutral or Dissatisfied
1520134,Female,17,Returning,4,3,5,3,3,3,2,3,2,2,5,3,Neutral or Dissatisfied
7488857,Male,52,Returning,5,5,3,4,5,3,4,3,4,5,3,5,Satisfied
2592538,Male,42,Returning,5,2,4,2,3,3,3,3,3,3,4,2,Neutral or Dissatisfied
4865550,Female,29,Returning,5,5,4,5,3,5,4,5,4,4,4,5,Satisfied
225384,Male,25,First-time,0,4,2,4,4,4,3,3,3,3,4,4,Neutral or Dissatisfied
7156119,Female,38,First-time,4,4,5,4,3,5,4,4,4,4,3,4,Neutral or Dissatisfied
9238858,Female,36,First-time,2,2,4,2,3,5,2,2,2,2,5,2,Neutral or Dissatisfied
2506256,Female,28,Returning,1,2,2,2,3,4,2,2,2,2,3,2,Neutral or Dissatisfied
848670,Female,25,Returning,3,3,1,4,3,3,4,2,4,4,2,3,Satisfied
5783353,Female,60,Returning,3,5,5,5,3,4,4,4,5,4,4,3,Satisfied
4739427,Male,36,Returning,2,2,3,4,2,4,4,4,5,4,4,2,Satisfied
8712561,Male,46,Returning,5,5,4,4,5,5,5,5,3,3,5,5,Satisfied
9185297,Female,41,Returning,5,4,5,4,4,5,4,5,4,4,5,4,Satisfied
2291906,Female,31,Returning,4,5,1,3,5,2,3,3,3,3,3,3,Neutral or Dissatisfied
4952949,Female,25,Returning,2,4,1,4,2,1,1,3,4,4,2,4,Neutral or Dissatisfied
475417,Female,40,Returning,5,4,5,4,3,3,3,5,3,3,4,4,Neutral or Dissatisfied
6668793,Male,59,Returning,1,1,3,5,1,4,4,4,4,3,4,1,Satisfied
3441819,Female,24,First-time,1,3,2,3,2,1,1,3,5,5,3,3,Neutral or Dissatisfied
6099679,Male,32,Returning,4,3,5,3,5,3,5,4,4,4,4,3,Neutral or Dissatisfied
1235787,Female,57,Returning,2,2,3,1,2,2,5,2,3,1,2,2,Satisfied
7711664,Male,39,Returning,3,3,1,1,3,3,1,1,1,1,2,1,Neutral or Dissatisfied
8398260,Female,29,Returning,4,4,4,4,4,2,4,3,4,4,4,4,Satisfied
721068,Male,46,Returning,2,2,5,4,2,2,4,2,3,3,2,2,Satisfied
3892718,Female,48,Returning,3,2,4,5,3,2,4,2,3,4,2,3,Satisfied
6496111,Male,33,Returning,5,2,5,2,3,4,5,4,5,5,5,2,Neutral or Dissatisfied
8187621,Female,70,Returning,3,3,1,4,4,2,3,3,3,2,2,3,Neutral or Dissatisfied
8971329,Male,35,First-time,3,3,3,3,3,4,4,2,4,4,5,3,Neutral or Dissatisfied
5115198,Male,56,Returning,4,4,4,4,4,4,5,4,5,5,4,4,Satisfied
7668050,Male,50,Returning,4,1,4,1,4,5,1,5,1,1,4,1,Neutral or Dissatisfied
3642404,Male,58,Returning,3,4,5,5,4,5,5,4,4,4,5,4,Satisfied
9390110,Male,62,Returning,5,3,5,3,3,3,1,1,1,1,1,3,Neutral or Dissatisfied
8040315,Male,46,Returning,4,1,5,1,3,3,4,4,4,4,3,1,Neutral or Dissatisfied
4905472,Female,25,Returning,5,3,3,3,2,5,4,3,4,4,4,3,Neutral or Dissatisfied
9245945,Female,44,Returning,3,3,1,1,4,4,1,3,1,3,3,2,Neutral or Dissatisfied
2812744,Male,68,Returning,4,2,4,2,3,3,5,2,5,5,4,2,Neutral or Dissatisfied
6169797,Female,38,Returning,3,4,5,3,4,4,1,4,1,4,4,4,Satisfied
6668183,Male,59,Returning,1,1,3,5,1,3,5,5,5,5,5,5,Satisfied
4978802,Male,33,First-time,1,1,3,1,1,3,3,2,3,3,5,1,Neutral or Dissatisfied
6345525,Female,30,First-time,4,4,5,4,2,3,1,3,1,1,4,4,Neutral or Dissatisfied
3178884,Female,15,Returning,5,2,5,2,2,5,1,5,2,2,4,2,Neutral or Dissatisfied
1107133,Male,31,Returning,0,0,3,0,3,3,1,5,1,1,4,1,Neutral or Dissatisfied
7789638,Male,51,Returning,1,1,1,4,1,3,1,5,1,3,3,1,Satisfied
8156211,Female,60,Returning,5,1,5,4,5,4,4,4,4,2,4,5,Satisfied
3342326,Male,36,First-time,5,3,2,3,3,2,1,5,4,4,3,3,Neutral or Dissatisfied
9391258,Female,25,Returning,5,3,3,3,2,3,4,3,4,4,4,2,Neutral or Dissatisfied
5643789,Female,48,First-time,3,3,5,3,1,5,5,3,5,5,5,3,Neutral or Dissatisfied
8262677,Female,47,Returning,3,3,3,4,3,1,4,1,1,5,1,1,Neutral or Dissatisfied
8360403,Male,49,Returning,5,2,3,2,3,4,5,4,5,5,4,3,Neutral or Dissatisfied
9469888,Female,10,Returning,2,2,1,3,2,3,4,5,3,3,4,3,Neutral or Dissatisfied
4391799,Male,55,Returning,4,3,4,3,4,4,4,4,4,4,5,5,Satisfied
3838002,Male,42,First-time,2,2,1,2,1,5,2,5,2,2,1,2,Neutral or Dissatisfied
3638869,Male,11,Returning,3,3,3,3,2,3,2,1,4,4,2,3,Neutral or Dissatisfied
4417782,Female,24,Returning,5,5,4,3,5,2,2,5,2,2,4,2,Neutral or Dissatisfied
9390911,Male,51,Returning,4,4,1,3,4,4,1,4,4,3,4,4,Satisfied
8832559,Female,30,Returning,1,1,1,3,1,4,4,1,4,4,3,4,Neutral or Dissatisfied
6889056,Male,47,First-time,2,2,2,2,3,1,1,1,1,1,3,2,Neutral or Dissatisfied
9782532,Male,68,Returning,5,1,3,1,3,3,3,2,3,3,4,1,Neutral or Dissatisfied
7141622,Female,34,Returning,5,1,1,1,4,5,2,3,2,2,4,1,Neutral or Dissatisfied
6863530,Male,47,Returning,2,2,3,3,2,2,3,1,2,3,2,2,Neutral or Dissatisfied
2729162,Male,34,First-time,3,3,4,3,5,4,2,4,2,2,4,3,Neutral or Dissatisfied
6487029,Male,19,Returning,5,2,3,4,5,5,4,3,4,4,5,5,Satisfied
2244130,Female,62,First-time,1,1,3,1,2,3,1,5,1,1,4,1,Neutral or Dissatisfied
7771922,Female,55,Returning,2,2,3,5,2,4,4,4,3,3,4,2,Satisfied
1800710,Male,59,Returning,4,4,3,5,4,4,5,4,3,2,4,4,Satisfied
8329879,Female,14,First-time,1,4,3,4,3,1,5,3,1,1,4,4,Neutral or Dissatisfied
7547001,Male,33,First-time,1,3,3,3,3,3,4,5,4,4,3,2,Neutral or Dissatisfied
2596907,Male,29,Returning,4,1,5,1,3,4,5,2,5,5,4,1,Neutral or Dissatisfied
8126119,Male,27,First-time,3,3,4,3,5,3,4,3,4,4,4,3,Neutral or Dissatisfied
3371365,Female,39,First-time,3,3,5,3,3,2,4,5,4,4,5,3,Satisfied
1077913,Female,39,First-time,2,4,3,4,4,2,4,1,4,4,3,4,Satisfied
7575159,Male,43,Returning,2,2,4,4,2,4,4,5,5,3,4,2,Satisfied
1453999,Male,51,Returning,4,4,3,2,4,1,2,1,2,2,4,2,Satisfied
9194175,Male,17,Returning,3,2,5,2,2,5,1,5,1,1,5,2,Neutral or Dissatisfied
8876414,Male,23,First-time,0,5,3,5,2,4,2,5,2,2,5,5,Satisfied
8709055,Female,55,Returning,5,5,5,4,5,5,5,5,5,5,5,5,Satisfied
3202035,Male,20,First-time,5,2,5,2,2,2,3,1,3,3,1,2,Neutral or Dissatisfied
81300,Female,65,Returning,4,3,4,5,1,2,4,3,3,3,2,3,Neutral or Dissatisfied
7492117,Female,28,First-time,2,2,3,2,3,5,2,4,2,2,4,2,Neutral or Dissatisfied
379407,Female,55,Returning,5,5,3,2,5,5,3,5,5,2,5,5,Satisfied
9214565,Female,25,Returning,4,4,5,4,4,2,5,4,4,4,1,4,Satisfied
4513120,Male,28,First-time,1,1,5,1,4,3,1,2,1,1,4,1,Neutral or Dissatisfied
7084543,Female,42,First-time,4,4,5,4,3,5,2,2,2,2,5,4,Satisfied
2442627,Female,49,Returning,4,2,3,4,4,4,5,4,4,2,4,4,Satisfied
8437139,Female,52,Returning,2,2,4,3,2,4,4,4,3,4,4,4,Neutral or Dissatisfied
7503774,Female,61,Returning,0,2,5,4,4,5,4,2,4,2,5,2,Neutral or Dissatisfied
9940752,Female,44,Returning,3,3,5,5,3,4,5,4,5,3,4,3,Satisfied
5488216,Male,67,Returning,4,4,3,2,4,3,2,5,2,2,2,2,Neutral or Dissatisfied
5831283,Male,10,Returning,5,1,4,1,1,3,1,5,1,1,5,1,Neutral or Dissatisfied
5819829,Male,56,Returning,5,5,5,5,4,1,3,1,3,3,5,2,Neutral or Dissatisfied
6004130,Male,59,First-time,0,4,3,4,4,5,1,2,1,1,2,4,Neutral or Dissatisfied
7924754,Female,44,Returning,1,5,5,5,1,4,5,4,4,5,4,1,Satisfied
9213900,Female,24,Returning,4,4,5,5,4,2,4,3,4,4,3,4,Satisfied
3725689,Female,50,First-time,0,4,4,4,4,5,4,2,4,4,4,4,Neutral or Dissatisfied
4670549,Male,62,Returning,4,0,5,0,4,5,2,2,2,2,4,1,Neutral or Dissatisfied
9394899,Female,67,Returning,2,1,3,4,3,3,3,1,4,3,3,1,Neutral or Dissatisfied
4714714,Female,27,Returning,5,1,5,1,2,4,5,3,4,4,5,1,Neutral or Dissatisfied
7824955,Male,14,Returning,3,1,5,1,1,2,2,1,5,5,5,1,Neutral or Dissatisfied
5154033,Female,24,First-time,5,5,5,5,4,5,2,5,2,2,1,4,Neutral or Dissatisfied
7870125,Male,28,First-time,3,3,1,3,3,1,2,4,2,2,3,3,Neutral or Dissatisfied
1534933,Male,51,Returning,3,3,3,3,3,3,2,3,2,3,3,3,Neutral or Dissatisfied
384575,Male,63,Returning,1,1,4,3,1,5,4,5,1,1,5,1,Satisfied
2128963,Male,58,Returning,5,1,4,4,1,4,4,4,3,2,4,1,Satisfied
1863224,Female,24,Returning,1,1,3,2,1,4,2,2,2,2,4,1,Satisfied
8723640,Female,55,Returning,5,5,4,4,5,5,5,5,3,2,5,5,Satisfied
8952442,Male,40,Returning,2,2,4,4,2,1,3,5,3,3,2,3,Satisfied
8664710,Male,68,Returning,5,3,2,3,4,1,4,2,4,4,4,3,Neutral or Dissatisfied
9694446,Male,27,Returning,1,1,4,4,1,3,4,4,4,4,1,4,Satisfied
1970063,Female,27,First-time,2,2,3,2,3,3,3,2,3,3,3,2,Neutral or Dissatisfied
5282546,Male,34,First-time,2,3,2,3,3,4,4,4,4,4,3,3,Neutral or Dissatisfied
5540417,Female,57,Returning,1,1,5,5,1,5,4,5,3,5,5,1,Satisfied
7301538,Female,34,Returning,4,1,3,5,4,2,5,1,5,5,5,5,Satisfied
5948990,Female,40,First-time,3,3,3,3,1,3,5,5,2,2,5,3,Satisfied
8327226,Female,31,Returning,4,4,4,2,4,3,2,5,2,2,4,2,Neutral or Dissatisfied
5027694,Male,24,Returning,5,5,3,5,1,5,1,4,1,1,5,5,Satisfied
1378469,Male,46,Returning,5,2,5,5,1,2,5,4,5,2,1,2,Neutral or Dissatisfied
8396777,Male,18,Returning,5,2,5,2,3,5,5,2,5,5,4,2,Neutral or Dissatisfied
369234,Female,15,Returning,4,1,4,1,3,1,5,4,5,5,4,1,Neutral or Dissatisfied
8628510,Female,35,Returning,3,3,5,5,3,5,4,5,3,3,5,3,Satisfied
95486,Male,56,Returning,5,3,1,3,3,5,1,3,1,1,2,3,Neutral or Dissatisfied
6332241,Male,40,Returning,5,1,4,1,5,4,5,4,1,5,4,5,Satisfied
4040443,Male,40,Returning,5,5,2,2,5,4,2,4,2,2,2,2,Neutral or Dissatisfied
2026083,Male,41,Returning,1,1,4,4,1,4,4,1,4,4,2,4,Satisfied
6632033,Male,53,Returning,1,1,3,5,1,4,5,4,3,4,4,1,Satisfied
3238454,Female,71,Returning,3,3,3,3,3,2,3,2,1,5,2,1,Neutral or Dissatisfied
5647195,Male,10,Returning,4,3,5,3,2,3,4,3,4,4,4,3,Neutral or Dissatisfied
1372870,Female,26,Returning,2,2,5,5,2,3,5,4,5,5,4,2,Satisfied
2829720,Male,44,Returning,1,1,4,5,1,4,4,4,4,5,4,1,Satisfied
2611621,Female,49,Returning,4,4,3,4,4,4,5,4,3,4,4,4,Satisfied
6210623,Male,44,Returning,4,4,5,4,4,3,5,3,5,2,3,4,Satisfied
9285851,Male,58,Returning,5,4,3,4,4,4,2,5,2,2,5,4,Satisfied
9093201,Female,57,Returning,2,2,3,5,2,4,4,4,5,4,4,2,Satisfied
4234823,Male,40,Returning,4,2,3,2,3,5,5,5,5,5,4,2,Neutral or Dissatisfied
59997,Female,35,Returning,2,1,2,1,4,2,1,1,3,3,3,1,Neutral or Dissatisfied
2927225,Male,60,Returning,1,1,4,1,3,2,1,5,1,1,4,1,Neutral or Dissatisfied
9791302,Female,39,First-time,2,2,2,2,4,2,1,5,1,1,3,2,Neutral or Dissatisfied
8340010,Male,17,Returning,2,2,1,2,4,1,2,3,2,2,4,2,Neutral or Dissatisfied
210313,Female,48,Returning,1,1,4,5,1,5,4,5,4,2,5,1,Satisfied
4932537,Male,64,Returning,5,0,4,5,3,1,4,0,3,3,1,0,Satisfied
8276880,Female,16,Returning,5,3,4,2,5,5,1,5,1,1,2,5,Satisfied
4956704,Female,20,Returning,4,2,3,2,3,4,4,2,4,4,4,2,Neutral or Dissatisfied
4592913,Female,60,Returning,5,1,5,4,1,3,5,3,3,5,3,1,Satisfied
1616302,Male,24,First-time,5,2,3,2,1,4,4,2,4,4,5,2,Neutral or Dissatisfied
6935544,Male,50,Returning,5,2,4,2,2,5,5,4,5,5,5,2,Neutral or Dissatisfied
2701249,Female,44,Returning,5,5,3,4,5,5,4,5,3,4,5,5,Satisfied
1019673,Female,29,Returning,4,4,3,4,4,4,4,3,4,4,3,4,Neutral or Dissatisfied
2816696,Male,57,Returning,2,2,2,3,2,3,3,3,2,3,3,3,Neutral or Dissatisfied
8262065,Male,62,Returning,5,5,2,4,5,4,3,4,2,3,4,4,Neutral or Dissatisfied
6941757,Male,48,First-time,1,1,2,1,3,1,2,1,1,1,3,2,Neutral or Dissatisfied
2436144,Male,40,Returning,5,5,3,4,5,4,3,3,1,4,4,4,Neutral or Dissatisfied
6569742,Female,40,First-time,4,4,4,4,1,4,5,5,5,5,4,3,Neutral or Dissatisfied
6678686,Female,48,First-time,1,1,4,1,2,3,3,5,3,3,5,1,Neutral or Dissatisfied
2865133,Female,48,Returning,3,3,5,5,3,5,5,5,5,5,4,3,Satisfied
6369548,Female,31,Returning,4,4,5,4,2,5,4,3,5,5,4,4,Neutral or Dissatisfied
7955363,Female,50,Returning,4,4,4,4,4,1,4,1,3,4,1,1,Neutral or Dissatisfied
1237930,Female,52,Returning,2,2,2,3,2,2,4,2,4,1,2,2,Neutral or Dissatisfied
2729631,Female,18,First-time,2,2,2,2,4,3,4,1,4,4,4,2,Neutral or Dissatisfied
9568032,Female,44,First-time,4,3,2,3,1,1,3,5,3,3,3,3,Neutral or Dissatisfied
4144778,Male,43,Returning,2,5,4,3,2,3,3,3,3,3,4,3,Neutral or Dissatisfied
1178961,Female,28,Returning,4,1,3,1,3,3,2,2,5,5,4,1,Neutral or Dissatisfied
5568826,Female,43,Returning,1,5,5,4,5,3,5,3,3,3,3,5,Satisfied
3694939,Female,23,First-time,1,3,1,3,2,2,2,1,2,2,1,3,Neutral or Dissatisfied
9312564,Female,39,Returning,2,3,3,5,2,5,5,5,3,3,5,2,Satisfied
7341861,Female,44,Returning,2,3,4,4,2,5,5,5,4,4,5,2,Satisfied
1765468,Female,37,First-time,0,2,1,2,3,2,1,1,1,1,5,2,Neutral or Dissatisfied
4512432,Male,28,Returning,4,2,4,2,2,4,5,5,2,2,5,2,Neutral or Dissatisfied
6225050,Male,56,Returning,5,5,2,4,5,1,4,5,4,4,4,4,Satisfied
8282217,Female,27,First-time,2,2,5,2,3,4,4,2,3,3,4,2,Neutral or Dissatisfied
768083,Male,54,First-time,1,1,2,1,3,4,5,4,3,3,3,1,Neutral or Dissatisfied
4379505,Female,42,First-time,1,1,5,1,5,5,5,3,5,5,5,1,Neutral or Dissatisfied
9127822,Female,46,Returning,5,5,5,4,2,2,5,5,3,2,2,5,Satisfied
8013127,Male,44,Returning,1,1,4,3,1,1,3,1,3,5,1,1,Neutral or Dissatisfied
8415686,Female,39,Returning,2,4,4,4,4,5,4,5,3,4,5,4,Satisfied
6908354,Male,16,First-time,5,5,3,5,1,3,2,5,2,2,3,5,Satisfied
1895244,Male,65,Returning,3,1,3,3,1,2,4,2,1,4,2,2,Neutral or Dissatisfied
9456354,Female,18,First-time,0,4,4,4,3,4,2,4,2,2,4,4,Neutral or Dissatisfied
9046225,Female,23,Returning,4,4,4,3,4,5,4,5,4,4,5,4,Satisfied
6854428,Male,67,Returning,5,0,4,0,4,3,4,5,4,4,5,5,Satisfied
3159149,Female,52,Returning,1,5,5,5,1,5,5,5,5,3,5,1,Satisfied
4453458,Male,18,First-time,4,4,2,4,4,4,2,2,2,2,3,4,Neutral or Dissatisfied
7387202,Male,52,Returning,5,5,3,2,5,1,4,1,1,5,1,1,Neutral or Dissatisfied
3366673,Male,33,Returning,4,4,2,4,4,2,4,4,4,4,3,4,Satisfied
4227872,Male,32,First-time,4,4,5,4,4,3,2,3,2,2,4,4,Neutral or Dissatisfied
9641276,Male,20,First-time,2,2,1,2,4,3,5,5,5,5,4,2,Neutral or Dissatisfied
5466668,Female,31,Returning,2,2,4,5,2,3,5,3,5,5,5,2,Satisfied
4997211,Female,45,Returning,5,5,3,5,5,5,5,5,4,5,5,5,Satisfied
4364770,Male,22,First-time,0,5,4,5,1,3,1,2,1,1,5,5,Satisfied
5398572,Female,39,Returning,1,1,3,4,1,5,5,5,3,2,5,1,Satisfied
4176284,Female,29,First-time,5,5,4,5,4,4,3,2,5,5,5,5,Satisfied
3262145,Female,28,First-time,5,5,5,5,4,4,5,5,5,5,5,5,Satisfied
1574066,Female,56,Returning,2,2,3,3,4,4,3,2,2,3,4,2,Neutral or Dissatisfied
7978458,Male,37,Returning,5,5,5,1,5,4,2,4,2,2,4,5,Satisfied
9500999,Male,41,Returning,5,5,3,5,5,3,4,3,4,4,5,5,Satisfied
8228852,Male,36,Returning,1,1,4,4,1,1,4,3,4,4,2,4,Satisfied
4906593,Male,56,Returning,1,4,3,4,3,4,3,1,3,3,2,4,Neutral or Dissatisfied
7902762,Male,56,Returning,5,5,3,1,5,2,1,3,1,1,4,1,Neutral or Dissatisfied
3097133,Male,38,Returning,5,1,3,1,2,4,5,3,5,5,4,1,Neutral or Dissatisfied
9319183,Male,27,Returning,5,5,3,2,5,3,2,1,2,2,4,2,Neutral or Dissatisfied
2737951,Female,34,First-time,2,2,2,2,3,4,2,2,1,1,3,2,Neutral or Dissatisfied
5469128,Male,33,Returning,2,2,4,4,2,5,4,4,4,4,5,2,Satisfied
1374777,Female,36,First-time,2,2,3,2,1,5,1,2,1,1,5,2,Neutral or Dissatisfied
1091997,Female,57,Returning,4,4,3,5,4,4,4,5,5,3,4,4,Satisfied
3539679,Male,48,First-time,4,4,4,3,4,5,1,4,1,1,4,3,Satisfied
9617745,Male,35,Returning,5,4,3,4,5,4,4,5,4,4,4,4,Neutral or Dissatisfied
3983297,Male,51,Returning,5,5,3,4,5,4,5,5,5,3,4,5,Satisfied
7139465,Male,51,Returning,4,4,4,5,4,4,4,4,3,3,4,4,Satisfied
4951178,Female,50,Returning,5,3,4,5,3,4,4,4,4,3,4,3,Satisfied
5010224,Male,35,Returning,1,1,4,5,1,4,4,4,4,4,4,1,Satisfied
2039237,Male,20,First-time,2,2,2,3,4,3,4,1,2,2,4,3,Neutral or Dissatisfied
7203696,Male,49,Returning,2,2,2,1,2,4,2,4,3,1,4,2,Satisfied
7740168,Female,15,Returning,5,2,3,2,2,4,2,5,2,2,4,2,Neutral or Dissatisfied
7547621,Female,10,Returning,2,2,4,2,3,3,4,5,4,4,3,2,Neutral or Dissatisfied
4456289,Male,52,Returning,3,3,3,5,3,4,4,4,4,3,4,3,Satisfied
3976539,Male,51,Returning,4,4,3,4,3,3,4,4,4,4,5,4,Satisfied
5443719,Female,45,Returning,4,1,5,5,1,2,5,3,5,1,4,1,Neutral or Dissatisfied
9713064,Male,44,Returning,5,5,3,5,5,4,4,4,5,4,4,5,Satisfied
2209936,Female,66,Returning,3,3,4,4,3,2,4,2,2,4,2,2,Neutral or Dissatisfied
2666549,Male,33,Returning,3,3,4,4,3,3,4,5,4,4,3,3,Satisfied
1439198,Female,16,Returning,3,2,1,2,3,1,3,1,3,3,3,2,Neutral or Dissatisfied
267611,Female,50,First-time,3,3,2,3,2,4,5,3,4,4,3,3,Neutral or Dissatisfied
8840615,Female,61,Returning,4,2,3,5,2,2,5,2,3,3,2,2,Neutral or Dissatisfied
5968569,Male,67,Returning,1,3,1,3,4,1,3,1,3,3,3,3,Neutral or Dissatisfied
2902899,Male,27,First-time,2,2,5,2,4,1,5,5,5,5,2,2,Neutral or Dissatisfied
6486605,Female,59,Returning,3,3,3,5,3,2,4,2,3,1,2,2,Satisfied
7121933,Female,20,First-time,4,3,4,3,3,1,4,3,4,4,4,3,Neutral or Dissatisfied
6122274,Female,21,Returning,3,0,3,0,2,4,1,5,1,1,3,0,Satisfied
492199,Male,16,Returning,4,5,1,5,4,3,4,1,4,4,1,4,Satisfied
6701683,Male,20,First-time,5,4,5,4,1,5,3,4,5,5,4,4,Neutral or Dissatisfied
1064656,Female,55,Returning,3,3,5,1,3,1,4,3,2,3,1,3,Neutral or Dissatisfied
3396868,Male,55,Returning,4,4,4,5,4,4,5,4,4,3,4,4,Satisfied
2705413,Male,35,Returning,3,3,4,3,3,4,2,1,2,2,2,2,Neutral or Dissatisfied
9881743,Female,40,Returning,5,5,5,5,5,5,5,5,4,5,5,5,Satisfied
9441418,Female,55,Returning,5,4,1,1,1,4,3,4,5,3,4,2,Neutral or Dissatisfied
6526449,Female,32,Returning,5,5,2,3,5,4,3,5,3,3,4,3,Neutral or Dissatisfied
8991453,Female,56,Returning,1,1,5,4,1,5,5,5,5,4,5,1,Satisfied
3823190,Female,27,First-time,4,1,2,1,2,1,4,2,4,4,1,2,Neutral or Dissatisfied
95712,Male,51,Returning,5,2,3,2,3,3,2,4,2,2,4,2,Neutral or Dissatisfied
4970922,Female,28,Returning,4,0,5,0,1,3,2,2,2,2,4,4,Neutral or Dissatisfied
3538841,Female,19,Returning,2,2,4,2,3,3,5,3,5,5,2,2,Neutral or Dissatisfied
6217495,Male,24,Returning,1,1,1,2,1,1,3,2,3,3,4,3,Neutral or Dissatisfied
8081975,Female,52,Returning,4,4,1,5,4,4,2,4,4,1,4,4,Satisfied
4013951,Male,31,Returning,3,3,3,5,3,5,5,2,5,5,5,3,Satisfied
7960433,Male,25,Returning,4,4,4,2,4,2,2,3,2,2,2,2,Neutral or Dissatisfied
2559535,Female,49,Returning,4,2,3,3,4,5,4,2,1,2,5,2,Neutral or Dissatisfied
691295,Female,61,Returning,4,2,3,4,1,3,4,2,5,4,3,4,Neutral or Dissatisfied
1313506,Male,32,Returning,5,5,2,5,5,3,5,3,5,5,2,5,Satisfied
2695680,Male,56,Returning,4,3,4,3,3,5,3,4,3,3,5,3,Neutral or Dissatisfied
2426344,Male,65,Returning,0,3,4,3,3,5,1,4,1,1,4,3,Neutral or Dissatisfied
8727610,Female,60,Returning,4,1,5,1,1,2,4,1,3,4,2,1,Neutral or Dissatisfied
6912374,Female,36,First-time,3,2,3,2,1,2,3,2,3,3,2,2,Neutral or Dissatisfied
1874720,Female,56,Returning,1,2,3,3,3,5,3,2,4,4,5,2,Neutral or Dissatisfied
1625686,Male,18,Returning,2,2,3,5,2,1,5,5,5,5,4,2,Satisfied
6137491,Male,48,Returning,5,5,1,3,5,1,2,1,2,5,1,1,Neutral or Dissatisfied
4413631,Female,43,Returning,3,5,1,3,3,3,3,3,4,3,3,3,Neutral or Dissatisfied
256970,Female,50,First-time,4,4,3,3,3,4,2,2,2,2,4,3,Neutral or Dissatisfied
5217996,Male,27,First-time,3,2,2,2,2,3,1,5,1,1,2,2,Neutral or Dissatisfied
3145327,Male,11,Returning,2,5,5,3,2,3,5,5,5,5,2,5,Satisfied
5169608,Male,49,Returning,3,3,5,5,4,4,5,4,5,3,4,3,Neutral or Dissatisfied
9615405,Male,44,Returning,4,4,4,4,3,5,1,3,4,4,4,4,Neutral or Dissatisfied
5399822,Male,67,Returning,5,3,4,3,1,5,2,3,3,3,5,3,Neutral or Dissatisfied
3135035,Male,16,Returning,4,5,1,5,1,3,2,2,2,2,5,5,Satisfied
8246405,Female,39,Returning,4,3,2,3,4,1,3,4,4,4,4,3,Neutral or Dissatisfied
